job_id,job_title,company_size,company_industry,country,remote_type,experience_level,years_experience,education_level,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,salary,job_posting_month,job_posting_year,hiring_urgency,job_openings
3445.41,Data Engineer,Enterprise,Healthcare,USA,Remote,Senior,7.84,PhD,0.49,0.08,0.55,0.6,0.38,100487.0,10.98,2025.3,Medium,4.88
4440.31,Data Scientist,Startup,Healthcare,Germany,Hybrid,Senior,3.3,PhD,0.45,0.62,0.74,0.52,0.54,105117.99,9.28,2022.71,High,2.86
4253.45,Data Scientist,Startup,Retail,Germany,Hybrid,Senior,8.42,PhD,0.68,1.07,0.64,0.62,1.47,165870.74,5.84,2022.51,High,5.8
5361.48,AI Engineer,Medium,E-commerce,Australia,Hybrid,Entry,4.94,Master,0.44,1.2,0.42,0.15,0.53,125043.04,8.86,2022.62,High,3.89
4868.53,Machine Learning Engineer,Medium,Healthcare,Germany,Remote,Senior,7.57,Master,0.79,0.53,0.08,0.52,0.3,131650.51,6.39,2019.81,Low,4.95
4980.84,Data Scientist,Medium,Education,Canada,Onsite,Mid,6.56,Bachelor,0.77,0.71,0.64,0.52,0.1,110803.47,2.32,2023.68,High,7.14
3882.59,Data Scientist,Medium,Education,Singapore,Onsite,Mid,7.47,PhD,0.63,0.82,0.2,0.56,0.13,112037.42,7.31,2020.63,High,8.44
4465.48,AI Engineer,MNC,Technology,Singapore,Hybrid,Mid,12.62,PhD,0.7,0.52,0.0,0.82,0.0,149504.53,4.53,2022.27,High,4.72
1379.87,Data Analyst,MNC,Technology,USA,Onsite,Entry,6.6,Master,0.08,0.0,0.54,0.6,0.47,147748.24,5.96,2022.37,Low,3.41
3084.03,Data Analyst,Enterprise,Finance,India,Hybrid,Senior,6.05,PhD,1.07,0.73,0.0,0.92,,131281.27,7.36,2021.06,Medium,2.08
6888.11,Business Analyst,Startup,Technology,UK,Hybrid,Entry,3.9,Bachelor,0.36,0.28,0.6,0.66,0.52,105789.43,5.22,2025.39,Medium,2.55
7719.99,AI Engineer,MNC,Retail,Canada,Onsite,Entry,5.59,Master,0.66,0.79,0.64,0.21,0.98,111594.9,10.18,2022.64,Medium,5.18
8805.53,Data Engineer,,Healthcare,India,Hybrid,Mid,1.16,,0.02,0.68,0.06,0.28,0.3,,3.85,2023.39,Low,6.94
6428.48,Data Analyst,Medium,Healthcare,Canada,Remote,Entry,3.3,Master,0.81,0.2,0.63,0.48,0.41,125877.56,5.02,2023.33,Medium,4.81
3554.97,Machine Learning Engineer,Medium,E-commerce,Canada,Remote,Mid,3.99,Master,0.47,0.62,0.93,0.65,0.13,106887.53,7.99,2022.89,Low,4.94
5347.41,Data Scientist,Startup,Technology,Singapore,Onsite,Senior,4.45,Master,0.46,0.18,0.66,0.49,0.14,70283.32,5.2,2022.61,High,5.27
3947.67,Data Scientist,MNC,Finance,Australia,Hybrid,Entry,7.24,Bachelor,0.92,0.99,0.26,0.3,0.55,136865.57,8.47,2020.59,Low,4.02
2880.59,Data Engineer,Enterprise,Retail,Singapore,Onsite,Mid,7.73,PhD,0.46,0.57,0.47,0.46,0.58,102799.47,5.09,2023.89,Medium,6.96
4251.99,Data Scientist,Startup,Finance,USA,Hybrid,Entry,10.04,Bachelor,0.0,0.25,0.35,0.89,0.65,110645.03,6.8,2022.25,High,2.17
5087.58,AI Engineer,Enterprise,Technology,Germany,Onsite,Entry,6.68,PhD,0.47,0.11,0.42,0.41,0.4,108540.39,4.79,2024.53,Low,3.91
3073.27,Machine Learning Engineer,Medium,Technology,Singapore,Hybrid,Entry,7.74,Master,0.45,0.92,0.73,0.42,0.69,95855.83,5.36,2023.66,Medium,4.94
2274.57,Machine Learning Engineer,Enterprise,Healthcare,India,Hybrid,Senior,9.05,Bachelor,0.5,0.62,0.42,0.0,0.4,,8.98,2023.88,Low,6.09
4731.15,Data Scientist,MNC,Healthcare,USA,Onsite,Entry,6.82,PhD,0.2,0.53,0.48,0.55,0.67,128338.68,3.66,2023.62,Low,5.64
6690.34,Machine Learning Engineer,Enterprise,Healthcare,USA,Hybrid,Mid,13.18,Bachelor,0.36,0.72,0.94,0.76,0.68,57540.01,7.32,2024.52,High,4.02
994.67,AI Engineer,MNC,Finance,Canada,Onsite,Mid,5.96,Master,0.53,1.14,0.05,0.58,0.55,108209.02,6.24,2024.65,Low,8.44
4374.42,Machine Learning Engineer,Enterprise,Retail,Germany,Remote,Mid,11.13,Master,0.62,0.77,0.0,0.47,0.67,123380.33,4.81,2023.01,Medium,6.35
6278.09,Business Analyst,Medium,Finance,Singapore,Remote,Senior,3.55,PhD,0.59,1.28,0.52,0.71,0.97,115067.74,3.84,2024.42,High,5.95
7446.56,Data Engineer,MNC,Healthcare,India,Remote,Senior,,Bachelor,1.02,0.63,0.43,0.85,0.54,113487.07,10.06,2023.04,Medium,4.25
5767.66,Data Scientist,MNC,Healthcare,Singapore,Remote,Entry,7.44,PhD,0.64,0.52,0.39,0.17,0.63,103553.54,5.92,2021.94,High,4.26
6302.76,AI Engineer,Startup,Finance,UK,Onsite,Mid,5.87,,0.0,0.65,0.65,0.71,0.47,100693.41,2.24,2023.83,Low,4.64
4425.59,Data Analyst,MNC,E-commerce,UK,Onsite,Senior,7.04,Bachelor,0.37,0.58,0.31,0.52,,99496.39,6.48,2023.1,Low,7.36
6138.02,Data Engineer,MNC,Education,Singapore,Remote,Mid,10.3,Master,0.6,0.32,0.54,0.76,0.32,91934.38,8.18,2022.1,High,5.29
3060.56,Data Analyst,Medium,Education,Germany,Remote,Senior,4.3,PhD,0.0,0.8,0.83,0.71,0.73,131082.06,6.47,2024.6,High,5.19
3805.49,AI Engineer,MNC,Healthcare,Singapore,Onsite,Senior,9.83,Bachelor,0.59,0.09,0.58,0.03,0.29,158142.71,4.15,2023.09,Low,5.76
4645.72,AI Engineer,Startup,E-commerce,India,Onsite,Entry,3.23,Master,0.61,0.55,0.51,0.42,0.06,109756.36,6.47,2023.42,High,6.21
8239.3,AI Engineer,Startup,Retail,Canada,Onsite,Mid,10.55,PhD,0.28,0.36,0.26,0.3,0.41,76465.36,7.13,2024.79,Medium,6.23
9223.74,Data Analyst,,Healthcare,Germany,Onsite,Entry,7.53,PhD,0.0,0.63,0.27,0.6,0.64,102048.92,6.85,2022.82,Medium,6.78
6559.52,Data Scientist,Startup,Education,Germany,Remote,Senior,5.01,Master,0.59,1.14,0.62,0.35,0.58,87442.61,6.69,2026.12,High,6.55
5858.67,Data Scientist,Enterprise,Healthcare,Germany,Onsite,Entry,9.73,PhD,0.23,0.52,0.72,0.27,0.82,121330.15,5.19,2022.76,High,6.07
5618.44,Machine Learning Engineer,Medium,Technology,UK,Hybrid,Senior,6.54,PhD,0.19,0.0,0.08,0.86,0.83,108095.23,4.77,2023.26,Low,7.08
2967.61,AI Engineer,MNC,Retail,UK,Remote,Entry,,Bachelor,0.06,0.41,0.0,0.56,0.68,118377.32,4.22,2023.26,Low,4.88
5146.78,AI Engineer,Startup,Technology,USA,Hybrid,Senior,5.6,PhD,0.69,1.01,0.27,0.57,0.55,125073.84,5.17,2023.07,Medium,5.25
5798.44,Data Analyst,Startup,E-commerce,UK,Onsite,Senior,8.81,Master,0.42,0.55,0.29,0.47,0.51,134097.48,4.25,2024.08,Medium,5.72
3670.52,Data Engineer,Startup,E-commerce,Australia,Onsite,Senior,8.51,Master,0.0,0.59,0.38,0.39,0.0,102723.27,7.19,2022.99,Medium,3.5
971.97,AI Engineer,,Finance,Germany,Remote,Mid,4.51,Master,0.12,0.8,0.54,0.93,0.53,102573.26,1.19,2024.4,Medium,7.55
4281.06,AI Engineer,Medium,Retail,USA,Onsite,Entry,7.24,Master,0.69,0.39,0.74,0.98,0.3,90579.97,5.92,2023.14,High,7.01
4839.75,AI Engineer,Startup,Retail,USA,Hybrid,Senior,,PhD,0.0,0.23,0.51,0.77,0.69,145877.37,8.3,2023.84,Low,3.7
8027.58,Data Analyst,Medium,Finance,Germany,Hybrid,Mid,11.61,Bachelor,0.28,0.62,0.78,0.86,0.37,126530.71,3.86,2021.99,High,6.72
5392.77,Data Scientist,Startup,Education,India,Hybrid,Mid,3.36,Bachelor,0.33,0.45,0.21,0.86,0.54,101859.37,7.76,2021.15,Low,4.2
7499.47,Machine Learning Engineer,Enterprise,Technology,UK,Remote,Senior,12.24,Master,0.31,0.49,0.36,0.61,0.06,116558.03,6.61,2023.78,Medium,4.97
894.63,Machine Learning Engineer,Enterprise,Finance,India,Remote,Mid,3.57,Master,0.65,0.46,0.76,0.62,1.1,133842.3,5.84,2024.15,Low,7.54
4026.6,Machine Learning Engineer,MNC,Technology,Australia,Hybrid,Mid,10.13,Master,0.53,0.15,0.76,0.27,0.39,119830.57,7.5,2020.89,Low,5.47
7908.87,Data Engineer,Startup,Technology,Germany,Hybrid,Mid,,Bachelor,0.09,0.73,0.77,0.25,0.0,88850.0,2.77,2023.98,Medium,4.24
6034.19,Data Scientist,Startup,Retail,India,Remote,Senior,2.93,PhD,0.6,0.97,1.0,0.18,0.72,123485.64,2.95,2021.88,Medium,3.47
4519.92,Data Engineer,Startup,Technology,UK,Onsite,Mid,7.77,PhD,0.39,0.01,0.58,0.16,0.34,120436.98,7.93,2021.2,High,5.98
3115.09,Machine Learning Engineer,Enterprise,Retail,Canada,Remote,Entry,6.67,Master,0.77,0.51,0.03,0.49,0.08,85771.67,8.04,2023.03,High,6.34
8076.17,Machine Learning Engineer,Enterprise,E-commerce,Australia,Onsite,Senior,,PhD,0.7,0.66,0.51,0.58,0.82,85177.43,1.79,2022.96,Medium,3.81
1575.88,Business Analyst,MNC,Retail,Singapore,Hybrid,Entry,4.68,PhD,0.14,0.8,0.53,0.53,0.42,124955.84,6.36,2021.17,Low,4.93
7050.22,Business Analyst,Enterprise,Healthcare,Australia,Hybrid,Mid,6.7,PhD,0.71,0.14,0.24,0.63,,134290.38,7.97,2024.49,High,7.41
8318.01,Machine Learning Engineer,Enterprise,E-commerce,UK,Hybrid,Entry,4.36,PhD,0.6,0.18,0.53,0.28,0.36,146366.37,5.49,2023.04,High,5.11
6854.31,Machine Learning Engineer,Enterprise,E-commerce,India,Remote,Mid,3.15,Master,0.47,0.27,0.8,0.46,,105620.22,5.22,2024.04,Low,4.34
4145.83,Data Analyst,Startup,Retail,India,Hybrid,Entry,12.87,Master,0.67,1.03,0.39,0.37,0.55,124866.86,6.05,2023.87,Low,4.63
6719.39,Data Scientist,MNC,Finance,Germany,Remote,Entry,3.42,Master,0.91,0.55,0.58,0.73,0.59,,6.33,2022.99,Medium,5.3
3305.27,Data Scientist,Startup,Healthcare,Canada,Onsite,Entry,8.12,Bachelor,0.14,0.61,0.66,0.6,0.15,148822.24,7.91,2023.19,Low,5.15
4872.11,AI Engineer,Enterprise,Technology,UK,Remote,Mid,9.41,Bachelor,0.5,0.0,0.65,0.7,0.5,122303.78,5.35,2023.71,Medium,7.91
5053.55,Data Scientist,Medium,Education,USA,Hybrid,Mid,10.02,PhD,0.29,0.79,0.39,0.23,0.7,,9.33,2021.08,Low,5.22
4292.21,Data Scientist,MNC,Technology,Germany,Onsite,Mid,,PhD,0.67,0.35,0.43,0.67,0.08,108665.82,4.58,2024.01,High,5.04
7407.17,Data Scientist,MNC,E-commerce,India,Hybrid,Senior,9.75,Bachelor,0.74,0.0,0.5,1.17,0.44,,5.98,2023.89,Medium,5.99
4124.72,Data Scientist,MNC,Retail,Germany,Hybrid,Mid,7.7,Bachelor,0.53,1.41,0.49,0.75,1.21,127025.01,8.48,2022.18,High,0.84
5345.13,Data Engineer,Startup,Retail,Australia,Onsite,Entry,10.33,Bachelor,0.87,0.42,0.33,0.43,0.21,114400.32,12.15,2023.38,High,4.1
3627.73,Business Analyst,,E-commerce,Australia,Remote,Mid,8.59,Bachelor,0.57,0.47,0.01,0.24,1.07,89235.74,4.99,2023.33,Medium,4.05
5281.76,Data Analyst,Medium,Healthcare,India,Onsite,Mid,3.71,PhD,0.29,1.02,0.06,0.37,0.07,106452.96,9.65,2022.04,Medium,7.92
6472.93,Data Engineer,Startup,Retail,India,Onsite,Mid,8.39,,0.56,0.0,0.53,0.37,0.39,107922.2,6.04,2023.18,High,6.63
3238.49,Machine Learning Engineer,Startup,E-commerce,USA,Remote,Mid,8.26,Master,0.33,0.5,0.51,0.47,0.48,121051.74,4.03,2023.16,Low,2.76
5567.5,Data Scientist,Enterprise,Education,Singapore,Remote,Mid,9.16,PhD,1.15,0.18,0.83,0.15,0.38,113453.49,7.18,2022.13,Medium,4.17
6437.08,Data Scientist,MNC,E-commerce,Canada,Remote,Mid,4.19,Bachelor,0.8,0.72,1.18,0.09,,122903.36,8.77,2023.6,Medium,5.27
5672.24,Data Scientist,MNC,Retail,India,Remote,Mid,9.22,Master,1.08,0.54,0.61,0.0,0.61,78069.69,5.13,2023.86,High,8.93
7244.2,Data Scientist,Startup,Healthcare,UK,Hybrid,Entry,9.11,PhD,1.01,0.61,0.75,0.57,0.37,92677.56,5.41,2022.68,Medium,4.22
1121.96,AI Engineer,Enterprise,Healthcare,Singapore,Onsite,Mid,,Master,0.49,0.24,0.71,0.23,0.17,107814.54,6.22,2022.55,Medium,4.61
6197.89,Machine Learning Engineer,MNC,Healthcare,UK,Hybrid,Entry,5.36,PhD,0.44,0.37,0.79,0.57,0.79,128830.79,8.37,2022.86,Medium,3.16
4493.06,AI Engineer,Medium,Education,India,Hybrid,Mid,1.52,PhD,0.33,0.49,0.0,0.36,0.6,112731.84,9.07,2021.74,Low,5.67
8992.18,Data Analyst,Enterprise,Healthcare,India,Hybrid,Mid,2.82,Master,0.75,0.26,0.72,0.53,0.62,99349.27,6.23,2020.87,Low,5.03
4157.19,Machine Learning Engineer,MNC,Retail,Germany,Hybrid,Entry,5.82,PhD,0.59,0.32,0.89,0.22,0.58,112209.13,4.71,2021.91,Medium,2.6
4656.47,Machine Learning Engineer,Enterprise,Technology,Singapore,Onsite,Senior,8.69,PhD,0.64,0.52,0.81,0.45,0.33,114241.36,9.06,2023.91,Low,4.12
7688.84,AI Engineer,MNC,Education,Germany,Hybrid,Senior,8.64,,0.0,0.17,0.5,0.64,0.72,82791.14,3.12,2021.07,Low,2.99
3405.59,Machine Learning Engineer,MNC,Healthcare,USA,Onsite,Mid,8.72,Master,0.59,0.44,0.39,0.92,0.69,111297.4,8.88,2024.07,High,5.5
7303.01,Machine Learning Engineer,Medium,Education,Singapore,Remote,Entry,4.5,Bachelor,0.14,0.67,0.56,0.79,0.13,140427.0,9.27,2024.35,High,5.77
2404.73,Data Scientist,Enterprise,Finance,Australia,Hybrid,Mid,9.25,PhD,0.51,0.0,0.46,0.58,0.77,140545.3,11.7,2021.19,High,5.25
6300.39,Business Analyst,Medium,Finance,UK,Onsite,Senior,8.11,Master,0.52,0.44,0.46,0.49,0.21,103131.47,6.42,2022.28,Medium,5.61
2935.8,Data Scientist,Medium,Technology,Singapore,Remote,Mid,7.08,Bachelor,0.82,0.64,0.56,0.71,1.17,119199.13,8.39,2023.61,Medium,2.58
2645.36,Machine Learning Engineer,Enterprise,Finance,UK,Hybrid,Mid,8.35,PhD,0.06,0.77,0.5,0.56,0.02,122605.94,6.38,2021.53,Medium,5.59
3144.22,Data Scientist,MNC,Retail,Singapore,Remote,Entry,4.73,Master,0.4,0.8,0.42,0.6,0.23,118152.15,1.89,2022.67,High,3.57
5425.3,Business Analyst,MNC,Technology,USA,Onsite,Entry,7.66,PhD,0.72,0.75,0.0,0.36,0.42,110098.02,2.72,2021.49,Medium,1.17
6842.79,Business Analyst,Enterprise,Healthcare,Australia,Hybrid,Mid,2.82,PhD,0.23,0.41,0.0,0.44,0.39,106163.21,3.35,2022.06,Medium,3.6
9136.82,Data Engineer,MNC,Finance,Canada,Hybrid,Mid,6.03,Master,0.5,0.64,0.73,0.61,0.0,116184.22,8.33,2024.44,Medium,6.69
5430.07,Data Engineer,Enterprise,Finance,Canada,Remote,Senior,6.55,Bachelor,0.08,0.02,0.45,0.27,0.63,101528.13,5.49,2023.82,Medium,5.41
6303.03,Data Analyst,,Technology,India,Onsite,Entry,7.31,PhD,0.19,0.3,0.63,0.68,0.18,106346.29,9.26,2023.52,High,9.15
9353.91,Machine Learning Engineer,Startup,E-commerce,Australia,Hybrid,Senior,3.29,Bachelor,0.5,0.67,0.7,0.11,0.61,109429.92,8.71,2023.51,Medium,2.95
7061.43,Data Scientist,MNC,E-commerce,Australia,Remote,Mid,1.65,Bachelor,0.82,0.12,0.11,0.61,0.73,119109.28,5.18,2022.14,High,9.61
7886.5,AI Engineer,Startup,Education,Germany,Remote,Entry,8.75,Bachelor,0.47,0.13,0.78,0.36,0.13,109138.02,5.14,2023.14,Medium,6.0
3980.43,Data Engineer,Startup,Technology,USA,Onsite,Entry,5.49,Master,0.9,0.28,0.51,0.67,0.46,115632.89,3.53,2022.75,Low,5.46
5701.91,Machine Learning Engineer,Medium,Education,USA,Onsite,Senior,7.82,PhD,0.39,1.04,0.96,0.92,0.61,89977.1,2.22,2024.68,Low,4.31
5627.75,Data Scientist,Startup,Technology,India,Hybrid,Entry,0.13,Bachelor,0.4,0.4,0.43,0.92,0.87,106042.5,2.41,2022.36,Medium,1.6
3746.11,Data Scientist,Enterprise,Retail,Canada,Hybrid,Senior,7.49,Master,1.22,0.8,0.56,0.34,0.86,125902.11,10.27,2023.55,Medium,3.28
3633.51,Business Analyst,Medium,Education,Singapore,Remote,Senior,7.94,Master,0.82,0.65,0.3,0.67,0.74,105639.12,5.35,2022.89,Low,4.27
4456.49,Business Analyst,,Finance,Singapore,Hybrid,Entry,6.58,Master,0.51,0.37,0.5,0.61,0.37,108968.02,4.45,2024.27,Low,6.69
2705.94,Data Scientist,Enterprise,Education,Australia,Onsite,Entry,6.97,Bachelor,0.24,0.21,0.52,0.48,0.67,85609.39,4.55,2024.35,Low,6.35
5900.53,AI Engineer,,Healthcare,Singapore,Hybrid,Senior,5.87,Bachelor,0.36,0.37,0.55,0.51,0.06,81525.75,6.14,2022.38,Low,3.92
5742.26,Data Engineer,Medium,Technology,Germany,Hybrid,Senior,8.81,PhD,0.18,0.17,0.4,0.35,0.18,125868.35,6.49,2022.1,Low,3.36
8126.25,Machine Learning Engineer,Enterprise,E-commerce,Australia,Remote,Senior,1.93,Bachelor,0.49,0.21,0.36,0.54,0.08,116902.89,6.64,2023.37,High,7.03
7813.43,Data Scientist,Medium,Healthcare,India,Remote,Senior,3.93,Master,0.4,0.33,0.0,0.6,0.64,128535.67,6.79,2021.65,High,5.84
6710.38,Data Engineer,Enterprise,Finance,UK,Hybrid,Mid,6.59,PhD,0.92,0.38,0.19,0.44,,148487.82,6.18,2023.75,Medium,7.23
5547.39,Machine Learning Engineer,Medium,E-commerce,Australia,Hybrid,Mid,12.1,Bachelor,0.17,0.69,1.17,0.51,0.92,127864.49,7.99,2022.1,Medium,3.48
4833.37,AI Engineer,Enterprise,Retail,Singapore,Onsite,Senior,10.29,Master,0.81,0.7,0.29,0.32,0.81,97409.48,5.8,2024.47,Low,2.83
4549.04,Data Engineer,MNC,Retail,Singapore,Hybrid,Senior,6.3,Bachelor,0.32,1.03,0.39,0.94,0.77,111069.75,8.67,2024.54,High,3.39
1872.58,Business Analyst,Medium,Technology,Canada,Remote,Senior,8.65,Master,0.33,0.42,0.95,0.52,0.08,134233.09,8.52,2022.76,Medium,3.8
5000.08,Business Analyst,MNC,Technology,Singapore,Remote,Mid,6.16,PhD,0.77,0.49,0.44,0.25,0.74,82094.55,5.74,2023.3,High,6.11
4446.59,Machine Learning Engineer,Medium,Education,Singapore,Remote,Entry,4.42,Bachelor,0.8,0.62,0.57,0.39,1.11,117101.77,6.69,2021.84,High,5.08
7262.67,AI Engineer,Startup,Technology,Australia,Onsite,Entry,8.23,Bachelor,0.71,0.05,0.0,0.58,0.79,114662.76,5.98,2022.56,High,4.67
1494.27,Data Scientist,MNC,Healthcare,USA,Hybrid,Mid,6.86,Master,0.3,0.76,0.51,0.0,0.7,140468.74,5.25,2021.54,High,7.18
768.87,Business Analyst,MNC,Education,UK,Onsite,Senior,6.1,Master,0.25,0.43,0.52,0.79,0.43,115741.27,4.26,2021.72,Medium,4.31
3568.97,Data Analyst,MNC,Finance,India,Onsite,Entry,9.66,Bachelor,0.06,0.68,0.57,0.71,0.57,81738.02,4.35,2023.59,Medium,3.45
4560.04,AI Engineer,MNC,Retail,Germany,Hybrid,Senior,0.11,PhD,0.75,0.67,0.49,0.71,0.57,134204.34,4.79,2022.08,High,0.31
4147.3,AI Engineer,Medium,Retail,Canada,Hybrid,Entry,4.33,Master,0.67,0.75,0.79,0.49,0.33,,5.87,2022.03,Low,6.03
4862.97,Data Analyst,Startup,Finance,Canada,Onsite,Mid,9.02,,0.34,0.28,0.85,0.65,0.69,98135.64,6.89,2021.84,High,4.56
6049.66,Data Scientist,Enterprise,E-commerce,Australia,Remote,Entry,7.36,Bachelor,0.58,0.21,0.02,0.57,0.0,121004.99,5.09,2023.36,High,3.11
8789.59,Machine Learning Engineer,Enterprise,Healthcare,Australia,Remote,Senior,8.26,PhD,0.0,0.15,0.52,0.49,0.13,116355.01,4.4,2024.78,Low,6.04
6382.23,AI Engineer,Enterprise,E-commerce,Singapore,Remote,Entry,6.85,Bachelor,0.41,0.61,0.78,0.18,0.16,106788.84,8.13,2022.14,Low,8.07
5557.87,Data Engineer,MNC,Education,USA,Hybrid,Senior,6.52,Bachelor,0.23,0.71,0.24,0.76,0.59,137569.51,6.41,2025.16,High,4.91
5482.43,AI Engineer,Enterprise,Retail,Singapore,Onsite,Mid,8.57,Bachelor,0.21,0.65,0.0,0.81,0.29,104588.35,7.0,2021.62,Low,5.14
4676.96,AI Engineer,MNC,Technology,Singapore,Onsite,Entry,5.96,Bachelor,0.27,0.55,0.5,0.62,0.53,112062.76,8.31,2021.25,Medium,6.39
6780.98,Data Scientist,Enterprise,Finance,Singapore,Onsite,Mid,9.76,Bachelor,0.7,0.29,0.39,0.59,0.64,107089.14,7.16,2024.11,Low,4.95
3816.42,Business Analyst,MNC,E-commerce,Canada,Remote,Senior,4.39,Bachelor,0.51,0.95,0.0,0.7,0.18,104719.97,3.53,2022.82,High,6.79
9300.05,Data Engineer,Startup,E-commerce,UK,Hybrid,Senior,8.17,Master,0.51,0.52,0.05,0.23,,136477.98,6.28,2022.84,High,4.29
5026.67,Machine Learning Engineer,Startup,E-commerce,India,Onsite,Entry,9.79,PhD,0.52,0.7,0.64,0.52,0.5,128385.94,4.21,2023.78,Medium,5.36
5469.99,Data Engineer,MNC,Technology,Germany,Onsite,Entry,7.75,Master,0.55,0.1,0.8,0.69,0.21,95593.6,6.11,2023.88,Medium,5.9
5020.6,Data Analyst,Medium,Finance,UK,Onsite,Mid,2.93,PhD,0.76,0.47,0.42,0.76,0.23,140190.59,6.14,2023.54,High,4.19
7822.93,Machine Learning Engineer,Enterprise,Finance,Germany,Hybrid,Senior,11.04,Bachelor,0.44,0.49,0.63,0.21,0.35,111314.92,3.85,2021.63,Medium,5.93
7860.1,Data Scientist,Startup,Technology,India,Remote,Entry,8.07,PhD,0.07,0.62,0.93,0.37,0.91,97867.92,4.01,2023.03,Low,5.97
4819.77,Data Engineer,Startup,Healthcare,USA,Onsite,Entry,4.13,PhD,0.36,0.08,0.72,0.45,0.16,,8.64,2021.76,High,5.75
7158.39,Data Analyst,Enterprise,E-commerce,India,Hybrid,Mid,7.86,,0.92,0.68,0.7,0.93,0.75,129725.62,7.26,2024.11,Medium,3.05
4513.83,Data Analyst,Enterprise,Education,Germany,Remote,Entry,8.5,Bachelor,0.28,0.03,0.59,0.29,0.16,70304.2,3.29,2024.75,High,2.95
6818.69,Data Scientist,Medium,Healthcare,Canada,Remote,Senior,6.21,Master,0.24,0.75,0.42,0.93,0.74,103209.25,7.42,2022.6,Low,7.23
5858.67,Machine Learning Engineer,Startup,E-commerce,Germany,Onsite,Entry,5.46,PhD,0.6,0.2,0.57,0.27,0.8,106576.37,11.81,2021.95,High,4.7
5610.83,Data Analyst,MNC,Education,India,Hybrid,Senior,6.04,PhD,0.0,0.16,0.33,0.94,0.0,111335.99,9.86,2023.78,Low,4.62
4320.14,Data Analyst,Medium,Finance,India,Hybrid,Senior,4.92,PhD,0.51,0.43,0.0,0.34,1.07,129576.43,6.92,2021.91,High,3.15
4703.49,Business Analyst,Medium,Finance,Australia,Hybrid,Senior,7.12,Master,0.06,0.28,0.19,1.09,0.52,127483.48,6.08,2023.37,Low,4.58
4573.15,Data Analyst,Startup,Healthcare,Canada,Onsite,Senior,8.75,Bachelor,0.85,0.69,0.77,1.16,0.76,104347.01,3.95,2022.95,High,4.23
5829.5,Machine Learning Engineer,MNC,Education,Canada,Onsite,Entry,5.5,Bachelor,0.47,0.74,0.28,0.95,0.64,132565.51,4.65,2022.44,Low,6.09
7504.28,Data Scientist,Medium,Finance,Germany,Hybrid,Mid,8.68,Master,0.0,0.34,0.17,0.4,0.1,91767.93,5.17,2022.18,Medium,6.32
5821.75,Data Engineer,Medium,Finance,Singapore,Remote,Senior,7.54,Bachelor,0.68,0.02,0.5,0.14,0.31,94225.96,3.22,2024.67,Low,5.84
4204.47,Data Engineer,MNC,Retail,Singapore,Hybrid,Mid,4.44,Master,0.74,0.19,0.1,0.32,0.97,98834.5,5.8,2023.63,Medium,7.48
2803.3,AI Engineer,MNC,Education,Canada,Hybrid,Entry,10.48,PhD,0.11,0.62,0.45,0.89,1.09,133659.35,6.5,2021.99,High,5.02
6564.1,AI Engineer,Startup,E-commerce,Canada,Onsite,Mid,2.58,PhD,0.5,0.74,0.7,0.32,0.98,110332.45,5.25,2020.44,High,3.95
5779.13,Data Scientist,Startup,E-commerce,Australia,Hybrid,Mid,6.56,,0.87,0.53,0.84,0.41,0.83,104287.46,7.74,2023.46,High,6.25
4117.71,Data Scientist,Medium,Healthcare,Australia,Hybrid,Entry,7.05,PhD,0.21,0.74,0.77,0.91,,112619.64,7.25,2024.78,High,5.63
5362.93,Data Scientist,Enterprise,Retail,Germany,Onsite,Entry,5.71,PhD,0.65,0.73,0.54,0.45,0.81,130464.34,5.16,2023.12,Low,3.43
5883.04,AI Engineer,Startup,Retail,Canada,Hybrid,Senior,9.9,Master,0.7,0.82,0.7,0.87,0.82,106711.51,5.35,2025.28,Medium,5.15
3027.94,Machine Learning Engineer,Medium,Healthcare,Canada,Hybrid,Mid,2.78,Bachelor,0.08,0.62,0.18,0.76,0.92,95007.64,5.39,2025.14,Medium,3.62
2896.87,Machine Learning Engineer,Startup,Technology,Germany,Hybrid,Mid,5.28,PhD,0.0,0.61,0.74,0.17,0.39,119873.45,7.89,2023.11,Medium,5.8
5645.42,Data Engineer,Startup,Retail,Canada,Onsite,Entry,6.66,PhD,0.67,0.41,0.39,0.63,0.37,104265.68,3.8,2024.74,High,4.3
9641.35,Data Analyst,MNC,E-commerce,India,Hybrid,Mid,,PhD,0.63,0.33,0.06,0.62,0.78,,7.22,2022.13,High,2.25
4374.24,Data Analyst,Startup,Retail,Singapore,Onsite,Mid,4.38,Master,0.0,0.55,0.44,0.49,0.38,94013.64,13.38,2022.59,Low,4.89
7364.89,Data Analyst,Enterprise,Finance,Canada,Remote,Mid,7.46,Bachelor,0.0,0.48,0.47,0.51,1.06,132015.55,4.72,2020.72,High,5.82
8998.09,Data Analyst,Medium,Finance,Australia,Onsite,Senior,7.67,Master,0.57,0.43,0.39,0.47,0.26,135455.91,7.43,2024.83,Low,4.43
6791.25,Machine Learning Engineer,Startup,Retail,Australia,Remote,Mid,7.69,PhD,0.52,0.89,0.8,0.19,0.43,153560.19,6.46,2024.58,Medium,5.62
5513.5,AI Engineer,Startup,Finance,Canada,Remote,Mid,11.86,Master,0.53,1.28,0.82,0.64,0.71,112205.75,4.56,2023.36,High,1.2
